"data","fechamento","abertura","maxima","minima","volume","variacao","DATE"
"Nov 14 2017","6,579.2","6,476.5","6,687.8","6,315.4","49.52","1.62",2017-11-14
"Nov 15 2017","7,278.3","6,589.9","7,310.2","6,589.9","71.61","10.63",2017-11-15
"Nov 16 2017","7,864.2","7,273.7","8,012.9","7,099.9","85.88","8.05",2017-11-16
"Nov 17 2017","7,677.9","7,865.0","8,029.8","7,511.1","75.95","-2.37",2017-11-17
"Nov 18 2017","7,773.3","7,674.1","7,867.0","7,419.5","40.70","1.24",2017-11-18
"Nov 19 2017","8,054.2","7,770.6","8,126.9","7,652.0","39.13","3.61",2017-11-19
"Nov 20 2017","8,245.1","8,052.8","8,310.2","7,943.4","38.28","2.37",2017-11-20
"Nov 21 2017","8,097.3","8,245.1","8,380.0","7,790.0","71.85","-1.79",2017-11-21
"Nov 22 2017","8,230.1","8,097.3","8,310.0","8,064.3","28.86","1.64",2017-11-22
"Nov 23 2017","7,977.1","8,230.0","8,267.6","7,977.1","32.10","-3.07",2017-11-23
"Nov 24 2017","8,191.6","7,977.0","8,350.7","7,873.0","42.85","2.69",2017-11-24
"Nov 25 2017","8,766.2","8,191.6","8,770.0","8,132.9","44.25","7.01",2017-11-25
"Nov 26 2017","9,316.0","8,791.0","9,495.0","8,769.2","67.57","6.27",2017-11-26
"Nov 27 2017","9,728.8","9,303.9","9,760.7","9,268.9","66.66","4.43",2017-11-27
"Nov 28 2017","9,898.0","9,727.1","9,977.8","9,608.3","47.11","1.74",2017-11-28
"Nov 29 2017","9,749.4","9,891.9","11,427.2","9,001.1","182.74","-1.50",2017-11-29
"Nov 30 2017","9,907.0","9,771.9","10,540.0","8,821.0","129.07","1.62",2017-11-30
"Dec 01 2017","10,869.0","9,907.0","10,949.0","9,370.1","84.14","9.71",NA
"Dec 02 2017","10,881.0","10,852.0","11,187.0","10,627.0","49.71","0.11",NA
"Dec 03 2017","11,157.0","10,880.0","11,842.0","10,299.0","93.06","2.54",NA
"Dec 04 2017","11,595.0","11,162.0","11,598.0","10,788.0","63.74","3.93",NA
"Dec 05 2017","11,595.0","11,611.0","11,949.0","11,414.0","48.94","0.00",NA
"Dec 06 2017","13,527.0","11,590.0","13,598.0","11,590.0","83.59","16.66",NA
"Dec 07 2017","16,601.0","13,500.0","16,639.0","13,154.0","141.26","22.72",NA
"Dec 08 2017","15,869.0","16,608.0","17,160.0","13,774.0","124.11","-4.41",NA
"Dec 09 2017","14,660.0","15,829.0","16,300.0","13,021.0","77.82","-7.62",NA
"Dec 10 2017","14,997.0","14,660.0","15,728.0","12,748.0","107.05","2.30",NA
"Dec 11 2017","16,754.0","14,937.0","17,443.0","14,937.0","78.09","11.72",NA
"Dec 12 2017","16,967.0","16,754.0","17,500.0","16,234.0","52.09","1.27",NA
"Dec 13 2017","16,181.0","17,010.0","17,288.0","15,674.0","62.88","-4.63",NA
"Dec 14 2017","16,383.0","16,122.0","16,999.0","15,870.0","45.72","1.25",NA
"Dec 15 2017","17,522.0","16,396.0","18,098.0","16,352.0","63.11","6.95",NA
"Dec 16 2017","19,187.0","17,569.5","19,548.0","17,098.0","48.27","9.50",NA
"Dec 17 2017","18,971.0","19,210.0","19,891.0","18,622.0","51.80","-1.13",NA
"Dec 18 2017","18,934.0","18,959.0","19,171.0","18,010.0","53.58","-0.20",NA
"Dec 19 2017","17,345.0","18,931.0","18,987.0","16,500.0","66.65","-8.39",NA
"Dec 20 2017","16,425.0","17,340.0","17,709.0","15,500.0","82.16","-5.30",NA
"Dec 21 2017","15,666.8","16,433.0","17,333.0","14,827.0","65.58","-4.62",NA
"Dec 22 2017","13,170.0","15,650.0","15,826.0","10,718.0","179.00","-15.94",NA
"Dec 23 2017","14,035.0","13,173.0","14,986.0","12,755.0","59.92","6.57",NA
"Dec 24 2017","13,476.0","14,036.0","14,047.0","11,601.2","72.38","-3.98",NA
"Dec 25 2017","13,623.0","13,517.0","14,278.0","12,678.0","45.61","1.09",NA
"Dec 26 2017","15,679.0","13,627.0","16,048.0","13,550.0","63.44","15.09",NA
"Dec 27 2017","15,374.0","15,680.0","16,494.0","14,463.0","54.99","-1.95",NA
"Dec 28 2017","14,315.0","15,374.0","15,467.0","13,232.0","72.89","-6.89",NA
"Dec 29 2017","14,317.0","14,323.0","15,105.0","13,847.0","48.01","0.01",NA
"Dec 30 2017","12,377.0","14,308.0","14,403.0","11,690.0","75.43","-13.55",NA
"Dec 31 2017","13,800.0","12,385.0","14,140.0","12,183.9","43.29","11.50",NA
"Jan 01 2018","13,354.0","13,794.0","13,893.0","12,787.0","29.54","-3.23",2018-01-01
"Jan 02 2018","14,709.8","13,448.0","15,300.0","12,810.0","56.18","10.15",2018-01-02
"Jan 03 2018","15,155.0","14,713.0","15,428.0","14,522.0","38.35","3.03",2018-01-03
"Jan 04 2018","15,160.0","15,150.0","15,390.0","14,064.0","46.47","0.03",2018-01-04
"Jan 05 2018","16,917.0","15,159.0","17,101.0","14,769.0","54.63","11.59",2018-01-05
"Jan 06 2018","17,161.0","16,911.0","17,252.0","16,251.0","29.61","1.44",2018-01-06
"Jan 07 2018","16,196.0","17,163.0","17,176.0","15,726.0","30.84","-5.62",2018-01-07
"Jan 08 2018","14,930.0","16,216.0","16,279.0","13,760.0","64.95","-7.82",2018-01-08
"Jan 09 2018","14,423.0","14,902.0","15,355.0","14,122.0","43.44","-3.40",2018-01-09
"Jan 10 2018","14,896.0","14,426.0","14,896.0","13,338.0","57.33","3.28",2018-01-10
"Jan 11 2018","13,266.0","14,895.0","14,949.8","12,639.0","71.70","-10.94",2018-01-11
"Jan 12 2018","13,783.0","13,248.0","14,095.0","12,778.0","37.42","3.90",2018-01-12
"Jan 13 2018","14,191.0","13,794.0","14,580.0","13,760.0","29.01","2.96",2018-01-13
"Jan 14 2018","13,558.0","14,190.0","14,391.0","12,874.3","35.60","-4.46",2018-01-14
"Jan 15 2018","13,575.0","13,558.0","14,350.0","13,307.0","33.46","0.13",2018-01-15
"Jan 16 2018","11,072.0","13,594.0","13,604.0","9,949.4","131.86","-18.44",2018-01-16
"Jan 17 2018","11,082.0","11,059.0","11,490.0","9,231.1","132.23","0.09",2018-01-17
"Jan 18 2018","11,045.0","11,101.0","11,881.0","10,515.0","85.24","-0.33",2018-01-18
"Jan 19 2018","11,476.0","11,036.0","11,879.0","10,649.0","48.55","3.90",2018-01-19
"Jan 20 2018","12,728.0","11,462.0","13,002.0","11,425.0","46.30","10.91",2018-01-20
"Jan 21 2018","11,514.0","12,732.0","12,732.0","11,020.0","53.62","-9.54",2018-01-21
"Jan 22 2018","10,771.0","11,519.0","11,886.0","10,009.0","66.35","-6.45",2018-01-22
"Jan 23 2018","10,819.0","10,770.0","11,383.0","9,901.1","63.85","0.45",2018-01-23
"Jan 24 2018","11,414.0","10,811.0","11,529.0","10,454.0","43.82","5.50",2018-01-24
"Jan 25 2018","11,146.0","11,402.0","11,723.0","10,857.0","34.44","-2.35",2018-01-25
"Jan 26 2018","11,070.0","11,144.0","11,647.0","10,298.0","56.75","-0.68",2018-01-26
"Jan 27 2018","11,461.0","11,068.0","11,683.0","10,822.0","34.40","3.53",2018-01-27
"Jan 28 2018","11,839.0","11,455.1","12,181.0","11,398.0","29.62","3.30",2018-01-28
"Jan 29 2018","11,212.0","11,836.0","11,957.0","11,074.0","25.65","-5.30",2018-01-29
"Jan 30 2018","10,175.0","11,215.0","11,250.0","9,864.9","61.28","-9.25",2018-01-30
"Jan 31 2018","10,284.0","10,170.0","10,411.0","9,761.0","43.23","1.07",2018-01-31
"Feb 01 2018","9,181.1","10,278.0","10,311.0","8,941.0","78.78","-10.72",NA
"Feb 02 2018","8,895.8","9,181.0","9,201.0","7,972.2","123.34","-3.11",NA
"Feb 03 2018","9,219.4","8,887.1","9,495.0","8,189.6","51.91","3.64",NA
"Feb 04 2018","8,200.0","9,225.1","9,403.3","7,840.0","74.42","-11.06",NA
"Feb 05 2018","6,949.9","8,185.2","8,378.0","6,658.8","131.29","-15.25",NA
"Feb 06 2018","7,673.8","6,946.6","7,860.0","6,000.0","192.76","10.42",NA
"Feb 07 2018","7,587.0","7,679.4","8,488.2","7,175.1","106.70","-1.13",NA
"Feb 08 2018","8,235.1","7,585.0","8,648.8","7,579.6","77.62","8.54",NA
"Feb 09 2018","8,683.2","8,240.0","8,748.0","7,734.7","63.03","5.44",NA
"Feb 10 2018","8,563.1","8,678.1","9,074.3","8,152.1","68.15","-1.38",NA
"Feb 11 2018","8,069.0","8,563.0","8,569.0","7,851.0","52.21","-5.77",NA
"Feb 12 2018","8,900.6","8,070.0","9,000.0","8,070.0","51.40","10.31",NA
"Feb 13 2018","8,515.9","8,902.9","8,952.8","8,339.7","39.51","-4.32",NA
"Feb 14 2018","9,455.4","8,515.9","9,488.0","8,512.6","50.36","11.03",NA
"Feb 15 2018","9,996.9","9,454.3","10,175.0","9,338.8","67.53","5.73",NA
"Feb 16 2018","10,162.0","9,996.0","10,270.0","9,674.9","43.89","1.65",NA
"Feb 17 2018","11,053.5","10,161.0","11,083.0","10,050.0","52.80","8.77",NA
"Feb 18 2018","10,372.0","11,062.0","11,250.0","10,122.0","69.83","-6.17",NA
"Feb 19 2018","11,173.0","10,398.0","11,250.0","10,308.0","50.74","7.72",NA
"Feb 20 2018","11,218.0","11,172.0","11,776.0","11,101.0","60.92","0.40",NA
"Feb 21 2018","10,455.0","11,216.0","11,239.0","10,200.0","76.96","-6.80",NA
"Feb 22 2018","9,830.0","10,453.2","10,912.0","9,740.0","71.23","-5.98",NA
"Feb 23 2018","10,145.0","9,826.5","10,395.0","9,583.9","59.07","3.20",NA
"Feb 24 2018","9,666.3","10,144.0","10,499.0","9,350.3","55.70","-4.72",NA
"Feb 25 2018","9,557.4","9,666.3","9,840.0","9,284.3","30.52","-1.13",NA
"Feb 26 2018","10,321.0","9,583.0","10,437.0","9,359.9","45.94","7.99",NA
"Feb 27 2018","10,569.0","10,320.0","10,880.0","10,133.0","39.72","2.40",NA
"Feb 28 2018","10,315.0","10,583.0","11,063.0","10,270.0","43.89","-2.40",NA
"Mar 01 2018","10,925.0","10,316.0","11,087.0","10,224.0","33.87","5.91",2018-03-01
"Mar 02 2018","11,025.0","10,908.0","11,189.0","10,766.0","28.86","0.92",2018-03-02
"Mar 03 2018","11,440.0","11,024.0","11,526.0","11,024.0","30.65","3.76",2018-03-03
"Mar 04 2018","11,501.0","11,454.0","11,544.0","11,061.0","28.07","0.53",2018-03-04
"Mar 05 2018","11,416.0","11,497.0","11,696.0","11,390.0","27.56","-0.74",2018-03-05
"Mar 06 2018","10,720.0","11,403.0","11,403.0","10,578.0","44.24","-6.10",2018-03-06
"Mar 07 2018","9,902.9","10,779.0","10,899.0","9,422.1","75.22","-7.62",2018-03-07
"Mar 08 2018","9,300.0","9,910.7","10,109.0","9,037.0","67.75","-6.09",2018-03-08
"Mar 09 2018","9,217.0","9,301.9","9,420.5","8,351.0","98.20","-0.89",2018-03-09
"Mar 10 2018","8,762.0","9,216.2","9,500.0","8,691.1","52.54","-4.94",2018-03-10
"Mar 11 2018","9,528.0","8,764.4","9,726.1","8,429.0","70.48","8.74",2018-03-11
"Mar 12 2018","9,121.0","9,528.0","9,894.7","8,776.8","67.58","-4.27",2018-03-12
"Mar 13 2018","9,135.0","9,130.2","9,479.0","8,827.7","61.54","0.15",2018-03-13
"Mar 14 2018","8,186.6","9,135.2","9,400.1","7,923.8","78.81","-10.38",2018-03-14
"Mar 15 2018","8,252.9","8,181.3","8,416.7","7,666.3","82.58","0.81",2018-03-15
"Mar 16 2018","8,251.0","8,250.1","8,602.7","7,903.2","56.34","-0.02",2018-03-16
"Mar 17 2018","7,851.0","8,250.0","8,350.1","7,729.5","48.97","-4.85",2018-03-17
"Mar 18 2018","8,200.2","7,832.0","8,285.6","7,240.0","88.92","4.45",2018-03-18
"Mar 19 2018","8,600.1","8,209.0","8,689.9","8,100.0","73.28","4.88",2018-03-19
"Mar 20 2018","8,899.7","8,600.2","9,025.0","8,309.6","54.28","3.48",2018-03-20
"Mar 21 2018","8,900.1","8,899.8","9,175.2","8,755.7","42.86","0.00",2018-03-21
"Mar 22 2018","8,706.4","8,888.6","9,088.0","8,453.1","54.42","-2.18",2018-03-22
"Mar 23 2018","8,908.0","8,703.8","8,910.0","8,272.8","44.91","2.32",2018-03-23
"Mar 24 2018","8,535.0","8,911.4","9,040.2","8,463.0","44.21","-4.19",2018-03-24
"Mar 25 2018","8,445.1","8,525.0","8,673.9","8,373.0","30.69","-1.05",2018-03-25
"Mar 26 2018","8,119.1","8,445.0","8,496.4","7,839.1","56.38","-3.86",2018-03-26
"Mar 27 2018","7,784.5","8,128.0","8,209.0","7,727.0","50.41","-4.12",2018-03-27
"Mar 28 2018","7,936.1","7,784.5","8,118.0","7,725.0","35.08","1.95",2018-03-28
"Mar 29 2018","7,094.0","7,936.0","7,963.9","6,897.2","77.41","-10.61",2018-03-29
"Mar 30 2018","6,840.4","7,091.5","7,267.3","6,533.0","108.25","-3.57",2018-03-30
"Mar 31 2018","6,925.3","6,838.1","7,221.9","6,782.9","68.02","1.24",2018-03-31
"Apr 01 2018","6,810.0","6,925.4","7,035.1","6,432.4","54.90","-1.66",NA
"Apr 02 2018","7,052.7","6,813.1","7,121.4","6,770.2","44.01","3.56",NA
"Apr 03 2018","7,405.6","7,073.8","7,509.6","7,020.0","49.86","5.00",NA
"Apr 04 2018","6,785.9","7,403.3","7,422.0","6,670.0","53.72","-8.37",NA
"Apr 05 2018","6,765.0","6,785.8","6,911.0","6,571.9","45.85","-0.31",NA
"Apr 06 2018","6,610.2","6,767.2","6,851.5","6,501.1","42.14","-2.29",NA
"Apr 07 2018","6,892.6","6,610.0","7,075.4","6,599.9","40.61","4.27",NA
"Apr 08 2018","7,023.9","6,892.6","7,114.8","6,883.0","29.33","1.90",NA
"Apr 09 2018","6,764.6","7,024.0","7,187.4","6,611.0","75.96","-3.69",NA
"Apr 10 2018","6,839.3","6,770.9","6,890.6","6,650.0","26.15","1.10",NA
"Apr 11 2018","6,943.1","6,839.3","6,975.7","6,795.0","29.54","1.52",NA
"Apr 12 2018","7,912.0","6,944.0","8,083.7","6,761.3","94.57","13.95",NA
"Apr 13 2018","7,885.8","7,915.2","8,230.0","7,746.0","59.91","-0.33",NA
"Apr 14 2018","8,002.9","7,885.8","8,182.0","7,820.7","26.52","1.48",NA
"Apr 15 2018","8,354.1","8,003.0","8,426.3","7,997.2","31.90","4.39",NA
"Apr 16 2018","8,056.2","8,354.8","8,415.0","7,900.3","37.56","-3.57",NA
"Apr 17 2018","7,889.9","8,056.1","8,169.0","7,823.3","28.23","-2.06",NA
"Apr 18 2018","8,166.3","7,888.8","8,229.0","7,874.7","29.54","3.50",NA
"Apr 19 2018","8,272.8","8,166.4","8,296.8","8,099.9","29.21","1.30",NA
"Apr 20 2018","8,866.1","8,272.8","8,937.5","8,219.0","50.90","7.17",NA
"Apr 21 2018","8,919.1","8,865.4","9,029.0","8,618.9","39.56","0.60",NA
"Apr 22 2018","8,800.0","8,917.6","8,979.8","8,752.9","31.43","-1.34",NA
"Apr 23 2018","8,940.0","8,791.4","8,940.0","8,769.9","23.26","1.59",NA
"Apr 24 2018","9,644.4","8,940.2","9,737.9","8,929.9","60.35","7.88",NA
"Apr 25 2018","8,878.4","9,643.0","9,761.5","8,768.4","74.49","-7.94",NA
"Apr 26 2018","9,279.3","8,850.1","9,308.0","8,656.0","43.21","4.52",NA
"Apr 27 2018","8,920.1","9,269.7","9,381.1","8,902.8","30.15","-3.87",NA
"Apr 28 2018","9,345.3","8,911.0","9,436.0","8,845.0","45.08","4.77",NA
"Apr 29 2018","9,398.6","9,340.3","9,564.1","9,184.6","27.31","0.57",NA
"Apr 30 2018","9,240.0","9,400.0","9,450.0","9,110.7","23.26","-1.69",NA
"May 01 2018","9,067.0","9,240.7","9,240.7","8,829.1","25.59","-1.87",NA
"May 02 2018","9,236.4","9,069.1","9,279.8","8,979.6","20.18","1.87",NA
"May 03 2018","9,762.1","9,237.9","9,838.0","9,162.8","36.48","5.69",NA
"May 04 2018","9,702.8","9,759.0","9,811.9","9,557.0","24.54","-0.61",NA
"May 05 2018","9,859.6","9,702.9","9,990.0","9,685.9","29.51","1.62",NA
"May 06 2018","9,658.7","9,859.6","9,963.9","9,455.0","26.92","-2.04",NA
"May 07 2018","9,370.0","9,659.0","9,675.7","9,200.0","25.78","-2.99",NA
"May 08 2018","9,184.7","9,356.4","9,469.7","9,052.3","25.86","-1.98",NA
"May 09 2018","9,318.2","9,180.7","9,370.9","8,980.1","22.81","1.45",NA
"May 10 2018","9,018.7","9,320.0","9,390.0","9,003.0","23.62","-3.21",NA
"May 11 2018","8,412.4","9,015.2","9,015.2","8,341.8","54.49","-6.72",NA
"May 12 2018","8,462.7","8,419.5","8,631.6","8,204.5","36.66","0.60",NA
"May 13 2018","8,683.6","8,467.0","8,753.0","8,320.0","22.90","2.61",NA
"May 14 2018","8,670.8","8,683.8","8,882.4","8,279.5","37.15","-0.15",NA
"May 15 2018","8,467.5","8,668.5","8,838.0","8,420.7","26.21","-2.34",NA
"May 16 2018","8,336.1","8,467.0","8,488.7","8,103.6","32.76","-1.55",NA
"May 17 2018","8,051.8","8,349.7","8,466.9","7,986.8","25.19","-3.41",NA
"May 18 2018","8,239.0","8,054.8","8,276.6","7,927.8","23.44","2.32",NA
"May 19 2018","8,232.3","8,238.9","8,400.1","8,142.0","14.15","-0.08",NA
"May 20 2018","8,523.7","8,230.9","8,580.0","8,171.5","15.50","3.54",NA
"May 21 2018","8,393.4","8,523.7","8,586.9","8,317.7","17.22","-1.53",NA
"May 22 2018","7,977.3","8,399.6","8,406.5","7,947.2","20.53","-4.96",NA
"May 23 2018","7,494.8","7,978.0","8,020.0","7,442.1","41.68","-6.05",NA
"May 24 2018","7,576.7","7,503.3","7,718.0","7,260.9","38.86","1.09",NA
"May 25 2018","7,458.0","7,576.0","7,654.1","7,323.1","25.87","-1.57",NA
"May 26 2018","7,330.3","7,456.7","7,621.7","7,286.1","13.81","-1.71",NA
"May 27 2018","7,339.7","7,330.8","7,411.5","7,220.1","16.17","0.13",NA
"May 28 2018","7,097.9","7,339.6","7,434.8","7,062.4","26.68","-3.29",NA
"May 29 2018","7,460.0","7,104.0","7,527.9","7,048.6","27.90","5.10",NA
"May 30 2018","7,375.1","7,465.3","7,557.5","7,279.6","22.08","-1.14",NA
"May 31 2018","7,485.8","7,375.1","7,599.7","7,338.0","19.46","1.50",NA
"Jun 01 2018","7,521.0","7,485.9","7,599.8","7,344.8","19.04","0.47",2018-06-01
"Jun 02 2018","7,638.1","7,521.1","7,691.2","7,445.5","17.36","1.56",2018-06-02
"Jun 03 2018","7,718.0","7,639.0","7,777.4","7,600.0","13.80","1.05",2018-06-03
"Jun 04 2018","7,488.3","7,718.0","7,761.5","7,457.5","18.13","-2.98",2018-06-04
"Jun 05 2018","7,621.7","7,487.9","7,669.0","7,372.9","16.84","1.78",2018-06-05
"Jun 06 2018","7,654.0","7,621.9","7,698.0","7,495.2","18.27","0.42",2018-06-06
"Jun 07 2018","7,688.9","7,653.9","7,756.1","7,645.8","11.04","0.46",2018-06-07
"Jun 08 2018","7,615.1","7,685.7","7,697.0","7,544.0","12.20","-0.96",2018-06-08
"Jun 09 2018","7,498.6","7,615.2","7,684.9","7,467.7","7.22","-1.53",2018-06-09
"Jun 10 2018","6,757.3","7,498.1","7,498.1","6,633.9","57.82","-9.89",2018-06-10
"Jun 11 2018","6,873.3","6,757.3","6,897.0","6,631.0","22.38","1.72",2018-06-11
"Jun 12 2018","6,543.9","6,873.2","6,873.2","6,441.0","32.01","-4.79",2018-06-12
"Jun 13 2018","6,295.2","6,543.1","6,611.7","6,125.7","45.58","-3.80",2018-06-13
"Jun 14 2018","6,633.7","6,295.1","6,703.4","6,269.5","33.06","5.38",2018-06-14
"Jun 15 2018","6,385.0","6,638.0","6,655.5","6,360.3","21.29","-3.75",2018-06-15
"Jun 16 2018","6,485.9","6,386.2","6,557.2","6,330.0","13.70","1.58",2018-06-16
"Jun 17 2018","6,435.7","6,491.0","6,573.0","6,426.9","9.44","-0.77",2018-06-17
"Jun 18 2018","6,709.2","6,443.5","6,826.8","6,378.6","26.37","4.25",2018-06-18
"Jun 19 2018","6,737.5","6,711.6","6,832.9","6,666.2","17.38","0.42",2018-06-19
"Jun 20 2018","6,760.4","6,732.7","6,818.2","6,560.0","18.71","0.34",2018-06-20
"Jun 21 2018","6,713.5","6,760.0","6,787.1","6,680.1","10.65","-0.69",2018-06-21
"Jun 22 2018","6,042.6","6,715.2","6,730.7","5,929.1","55.25","-9.99",2018-06-22
"Jun 23 2018","6,152.0","6,041.0","6,253.9","6,014.0","20.70","1.81",2018-06-23
"Jun 24 2018","6,148.0","6,151.9","6,249.7","5,762.9","45.50","-0.06",2018-06-24
"Jun 25 2018","6,246.6","6,146.1","6,334.2","6,082.1","27.91","1.60",2018-06-25
"Jun 26 2018","6,078.5","6,250.8","6,273.7","6,050.2","18.83","-2.69",2018-06-26
"Jun 27 2018","6,133.1","6,073.5","6,181.4","5,989.0","18.27","0.90",2018-06-27
"Jun 28 2018","5,850.0","6,133.1","6,167.7","5,829.9","17.94","-4.62",2018-06-28
"Jun 29 2018","6,208.1","5,848.1","6,273.0","5,782.9","33.93","6.12",2018-06-29
"Jun 30 2018","6,391.5","6,208.2","6,518.1","6,195.8","23.86","2.95",2018-06-30
"Jul 01 2018","6,349.7","6,391.5","6,435.0","6,260.2","11.38","-0.65",2018-07-01
"Jul 02 2018","6,581.3","6,617.6","6,672.4","6,539.0","26.92","3.65",2018-07-02
"Jul 03 2018","6,500.0","6,617.6","6,672.4","6,470.5","17.26","-1.24",2018-07-03
"Jul 04 2018","6,590.0","6,509.0","6,778.3","6,418.7","22.49","1.38",2018-07-04
"Jul 05 2018","6,540.2","6,589.9","6,697.7","6,452.0","23.13","-0.76",2018-07-05
"Jul 06 2018","6,602.1","6,531.6","6,636.9","6,452.9","14.95","0.95",2018-07-06
"Jul 07 2018","6,761.7","6,602.2","6,826.1","6,511.5","15.29","2.42",2018-07-07
"Jul 08 2018","6,707.0","6,761.8","6,790.8","6,669.1","13.71","-0.81",2018-07-08
"Jul 09 2018","6,666.7","6,705.9","6,820.0","6,617.1","16.30","-0.60",2018-07-09
"Jul 10 2018","6,301.5","6,666.9","6,680.1","6,269.3","28.02","-5.48",2018-07-10
"Jul 11 2018","6,377.8","6,299.0","6,402.8","6,287.7","16.41","1.21",2018-07-11
"Jul 12 2018","6,249.0","6,377.7","6,377.7","6,080.8","24.98","-2.02",2018-07-12
"Jul 13 2018","6,220.0","6,240.6","6,335.1","6,133.4","20.09","-0.46",2018-07-13
"Jul 14 2018","6,250.1","6,219.7","6,320.0","6,179.3","8.90","0.48",2018-07-14
"Jul 15 2018","6,347.2","6,250.0","6,388.9","6,232.3","10.99","1.55",2018-07-15
"Jul 16 2018","6,729.2","6,347.7","6,750.0","6,328.9","31.00","6.02",2018-07-16
"Jul 17 2018","7,319.8","6,734.3","7,462.9","6,667.4","48.12","8.78",2018-07-17
"Jul 18 2018","7,379.4","7,320.0","7,586.5","7,249.9","39.62","0.81",2018-07-18
"Jul 19 2018","7,473.5","7,379.8","7,559.9","7,282.9","22.19","1.28",2018-07-19
"Jul 20 2018","7,333.1","7,473.6","7,681.0","7,278.2","32.74","-1.88",2018-07-20
"Jul 21 2018","7,403.3","7,333.0","7,458.0","7,221.0","11.41","0.96",2018-07-21
"Jul 22 2018","7,400.5","7,403.4","7,572.7","7,338.9","17.17","-0.04",2018-07-22
"Jul 23 2018","7,719.8","7,397.7","7,800.7","7,374.1","47.52","4.31",2018-07-23
"Jul 24 2018","8,394.5","7,719.8","8,500.2","7,692.3","64.68","8.74",2018-07-24
"Jul 25 2018","8,176.0","8,380.0","8,485.7","8,073.0","36.97","-2.60",2018-07-25
"Jul 26 2018","7,939.0","8,178.4","8,313.1","7,869.8","32.78","-2.90",2018-07-26
"Jul 27 2018","8,185.7","7,933.5","8,280.3","7,815.1","34.22","3.11",2018-07-27
"Jul 28 2018","8,246.4","8,188.0","8,246.4","8,073.9","13.66","0.74",2018-07-28
"Jul 29 2018","8,221.0","8,235.7","8,293.9","8,123.0","10.19","-0.31",2018-07-29
"Jul 30 2018","8,179.6","8,218.5","8,274.2","7,862.9","37.58","-0.50",2018-07-30
"Jul 31 2018","7,730.6","8,179.5","8,179.5","7,670.0","43.55","-5.49",2018-07-31
"Aug 01 2018","7,608.8","7,731.3","7,755.6","7,444.2","30.74","-1.58",NA
"Aug 02 2018","7,535.2","7,606.0","7,707.1","7,463.1","17.75","-0.97",NA
"Aug 03 2018","7,420.0","7,533.2","7,533.2","7,283.6","30.88","-1.53",NA
"Aug 04 2018","7,013.2","7,420.0","7,490.0","6,930.0","31.72","-5.48",NA
"Aug 05 2018","7,025.8","7,013.2","7,089.7","6,890.2","17.68","0.18",NA
"Aug 06 2018","6,941.3","7,025.8","7,149.9","6,847.0","18.12","-1.20",NA
"Aug 07 2018","6,720.5","6,940.1","7,149.9","6,678.8","32.25","-3.18",NA
"Aug 08 2018","6,279.2","6,718.8","6,720.1","6,131.0","53.88","-6.57",NA
"Aug 09 2018","6,529.1","6,280.7","6,623.7","6,188.2","33.38","3.98",NA
"Aug 10 2018","6,146.8","6,533.6","6,573.6","6,014.5","43.50","-5.86",NA
"Aug 11 2018","6,232.7","6,147.0","6,485.7","6,008.2","37.12","1.40",NA
"Aug 12 2018","6,313.9","6,234.7","6,481.7","6,163.3","23.05","1.30",NA
"Aug 13 2018","6,251.9","6,312.2","6,541.8","6,150.0","32.33","-0.98",NA
"Aug 14 2018","6,189.0","6,241.3","6,244.0","5,879.3","52.70","-1.01",NA
"Aug 15 2018","6,270.1","6,188.6","6,623.8","6,181.1","66.22","1.31",NA
"Aug 16 2018","6,314.0","6,270.2","6,474.7","6,215.2","25.14","0.70",NA
"Aug 17 2018","6,583.3","6,312.0","6,588.7","6,290.2","26.76","4.27",NA
"Aug 18 2018","6,391.2","6,585.9","6,615.0","6,301.9","19.73","-2.92",NA
"Aug 19 2018","6,485.1","6,395.0","6,550.0","6,309.3","15.35","1.47",NA
"Aug 20 2018","6,255.9","6,485.1","6,520.6","6,230.2","31.72","-3.53",NA
"Aug 21 2018","6,479.1","6,255.2","6,500.0","6,245.0","29.50","3.57",NA
"Aug 22 2018","6,354.9","6,479.1","6,885.0","6,253.0","58.96","-1.92",NA
"Aug 23 2018","6,527.2","6,363.8","6,565.6","6,350.0","19.94","2.71",NA
"Aug 24 2018","6,695.9","6,530.5","6,728.3","6,462.7","20.20","2.58",NA
"Aug 25 2018","6,732.9","6,693.3","6,795.5","6,670.0","16.88","0.55",NA
"Aug 26 2018","6,708.4","6,732.8","6,784.1","6,574.5","16.75","-0.36",NA
"Aug 27 2018","6,909.5","6,707.0","6,911.6","6,653.5","24.21","3.00",NA
"Aug 28 2018","7,079.7","6,910.5","7,127.2","6,872.0","30.07","2.46",NA
"Aug 29 2018","7,045.7","7,079.9","7,133.6","6,931.6","19.83","-0.48",NA
"Aug 30 2018","6,994.7","7,037.9","7,060.0","6,802.4","24.58","-0.72",NA
"Aug 31 2018","7,025.9","6,986.1","7,084.0","6,889.0","19.38","0.45",NA
"Sep 01 2018","7,197.5","7,022.9","7,260.4","7,020.5","21.39","2.44",NA
"Sep 02 2018","7,290.4","7,197.5","7,367.0","7,137.2","44.68","1.29",NA
"Sep 03 2018","7,268.0","7,304.7","7,341.4","7,200.1","22.31","-0.31",NA
"Sep 04 2018","7,358.9","7,267.8","7,410.3","7,246.2","20.82","1.25",NA
"Sep 05 2018","6,710.5","7,357.3","7,400.0","6,700.0","55.65","-8.81",NA
